id,phoneme,time,duration,F0,F1,F2,F3,F4
24,E,37.77279253623644,0.13177181667178672,113.96853252715354,433.92283855160605,1856.9147533696535,2312.730542568491,3405.8349204821725
25,e,39.74336572949962,0.09684434719251556,117.08375853594862,359.200985749618,1848.3559082674738,2400.59807506928,3420.1799651280635
26,e,41.975443181273,0.0852018573660942,122.21831221171007,355.81533531161324,1980.2112032082425,2474.975751214383,3269.054044017821
27,a,43.92081882970191,0.07461777570571115,113.2309910518665,508.50485130431537,1612.1042688685507,2368.9606926203815,3356.442078953998
28,O,45.84788753300279,0.07885140836986437,111.93916062908352,523.0634431018199,990.4198969935253,2564.238465910964,3387.949106443206
29,E,47.822276106894144,0.09472753086043896,109.985226206426,509.8820915278154,1541.8132519915114,2343.097364892818,3556.2805983640237
30,E,49.70082386418163,0.13441783708688604,112.843492935538,456.0120642789266,1784.7824609127638,2241.0377638191876,3390.1123939192466
31,a,51.95282878543426,0.09472753086044604,115.22349227762543,543.3585770500679,1321.0093678882408,2241.0488418590235,3451.804678857836
32,5,52.128342255321186,0.0645628981283437,116.39313107683508,404.36310557573034,1449.060909746483,2293.796873565722,3454.8615973186265
33,E,53.98200036620956,0.06562130629438201,114.43285757073473,488.86260537355287,1830.8433760098555,2233.1726576349124,3345.327350268282
34,e,56.23760055933475,0.11113285743403624,118.19243469804215,362.40876876466905,1919.9788803025142,2349.0862420930644,3394.6454604895716
35,e,58.397887943046825,0.08890628594722473,120.80249653820364,352.35862110680534,1929.311674362541,2424.729855811937,3432.5865860881677
36,E,60.45175102694081,0.1264797758415952,115.75396080156764,459.5406424922625,1779.2451762746741,2359.986651656773,3455.1562961164177
37,a,62.53013858743687,0.09790275535855386,118.39151728669958,662.1031430012104,1317.2248098727732,2247.809413206538,3461.1631497500266
38,U,62.81337252700689,0.05715404096607558,106.66110705455901,252.7547556404281,1444.6100764534874,2660.9732110627674,4042.694934876832
39,o,64.79486146117918,0.09631514310950706,116.4459121624061,463.75706146428524,1011.9863355151574,2330.4398978762765,3301.283119997641
40,E,66.91547559316204,0.1063700206868674,114.27225434925741,456.0678534103328,1801.0073030457183,2434.3973818484824,3652.1308551376005
41,i,69.08050935757025,0.0841434492000559,119.27620833056044,300.2752085941379,2096.4495224173907,2963.8975534220476,3435.8791749977104
42,a,71.26172833979643,0.09472753086043896,119.2039126183209,642.1670048034996,1404.339715697849,2425.546654111764,3483.345018961835
43,5,71.48039938123813,0.058212449132113875,114.39274850517052,405.56720591633916,1563.4166639336004,2332.6322777040823,3489.811105885222
44,o,73.45289184599895,0.09843195944156946,116.56398872225768,424.0180930751403,936.882231170894,2188.9174072594224,3166.2353283427583
45,O,75.63717629756829,0.1450019187472691,111.66821729963814,580.1738109228429,1109.2531602243548,2409.4408764725213,3323.8582764707558
46,i,77.72125829332548,0.1106036533510064,117.269056356974,302.35128718286137,2087.9324771583606,2794.6754196889083,3412.568589081945
47,i,80.05747859585256,0.09684434719251556,114.31178614279756,265.88588750692077,2040.488469345401,2806.810837171623,3411.250878720197
48,U,80.20105753508287,0.03598587764530237,105.30301103789154,261.72692210835413,1790.7216090828292,2527.9859657411744,3771.206901675232
49,O,82.33716795904638,0.09155230636231693,112.43364830233597,532.6877666109935,1103.8150501222385,2194.7462765253968,3274.9827835054994
50,5,82.58994522505411,0.06509210221136641,107.21221665885504,404.30756003437676,1571.9993335160389,2124.2480076091188,3249.5075912378447
51,e,84.67014170344694,0.1068992247698759,113.12752150229048,380.07922902131247,1928.9649110567968,2474.114664871626,3462.237635296625
52,5,84.86076492848858,0.0613876736302359,115.91943067581016,441.5952791794418,1578.983909978024,2328.3093366997164,3498.422610418531
53,a,86.66416570598713,0.10372400027176808,105.54306735223702,586.9263746789524,1203.628258044572,2450.0467009951417,3602.027758247093
54,5,86.83602962487029,0.05239120421890675,106.7405468061204,396.4044251656239,1317.5830432922658,2249.81898846639,3392.434497342144
55,o,88.82806913015447,0.06985493895854232,115.67654417551552,404.1074518260994,1015.5395926299527,2393.0702437296623,3342.494167695884
56,a,90.97081653452035,0.10531161252082198,116.32756998891722,597.9174729098715,1395.9650094483948,2319.3275859466776,3367.632247191094
57,U,91.19800971886772,0.04921597972078473,105.44156872908272,259.28221630255143,1180.884886329238,2219.5344550674968,3799.85969029018
58,o,95.54632500270245,0.1074284288528986,111.61394001057137,422.672054702377,1035.2409760006487,2191.2125572326536,3166.8566651377887
59,O,97.75305553606805,0.07885140836985728,111.22818777595282,550.2238985364539,1049.1395490927998,2249.677715782199,3356.478837313176
60,5,97.97849647543421,0.07567618387174946,105.71445701281777,382.7146642829341,1593.2713530341516,2152.213591490269,3212.3413039028455
61,E,100.18586716492986,0.1042532043547908,110.727268039404,464.74101666004617,1822.8020527782885,2430.763160388311,3537.5959308116594
62,o,102.66470249451712,0.09737355127553826,116.68920446181758,462.76794640632534,889.7067609343942,2345.4857083963666,3341.090277385351
63,a,105.00745613016204,0.15346918407557553,111.84032618977074,568.9102122920092,1334.4132729706175,2242.689938619027,3535.003427958365
64,a,107.20241736404932,0.1270089799246108,111.06342203110304,583.13677084293,1518.568651240525,2294.407237878506,3585.0548580930326
65,U,107.41990258922684,0.032810653147194564,105.07757068681764,240.02697295967175,1814.8488067458516,3025.0147906525926,4081.3635594030484
66,E,109.44024412866105,0.09525673494346164,112.55710118761782,520.8715514116337,1660.616366425468,2370.112853279874,3490.2974344856775
67,5,109.69619661916693,0.0629752858792898,105.55228030958072,424.89604557649534,1429.31704347929,2210.6546167191,3318.946766048017
68,a,111.81248932880584,0.11642489826422775,109.8177186930973,585.8742202478909,1279.2135460227928,2331.7197996372724,3547.9492570800517
69,e,113.79857527010077,0.11219126560007453,109.8371034585349,447.96366954444625,1796.5853983828697,2376.85975211976,3569.756822969195
70,5,114.05357910759531,0.04127791847548679,103.66740005901664,343.3781968578993,1474.3510995821455,2150.2269637265226,3421.3141420307506
71,i,115.93004211122108,0.10029505943099082,112.75551411750679,291.00724646420014,2243.557770728486,3011.2058148464307,3451.147434468166
72,i,118.13892614800044,0.06800494273612401,123.26106591624149,273.02256510685385,2221.024848470784,2774.1313302382073,3234.865190790501
73,a,120.35758460293079,0.11692936197074745,117.58982083878837,579.9578673920305,1532.9152593555407,2341.180961443372,3668.6181822289277
74,5,120.61466338576149,0.04452122150351556,108.04834013829084,365.3629940886674,1666.5375612059022,2436.638513290482,3731.610786791117
75,5,122.89841066125186,0.07094040789020539,102.42136411732653,385.5899384418473,1591.2629758473213,2280.0298082776308,3507.144008118278
76,a,125.11611095372773,0.12231104808655854,115.01147953420299,559.0487933340888,1469.065360520122,2365.1701336674114,3626.140467670744
77,5,125.41096909744564,0.06409098919735358,105.02450911909895,382.1997781432643,1447.6929508286137,2357.911969760581,3555.552316722078
78,i,127.28519076368208,0.04990290761931249,119.98609436364755,271.6596649216495,2084.7414385413117,2944.6039886064964,3444.0263155531347
79,U,127.54253320885618,0.04941366342697506,101.90518896805028,230.4636756344273,1478.810528320845,2504.131679776824,3510.021559802076
80,a,129.51967080852378,0.14530552512681538,108.16215508853593,563.4318704248312,1245.7387574348265,2400.6796871136403,3601.3430099052384
81,o,131.68002640105766,0.09002093139170597,109.0807196113401,422.5189158418975,1112.0009419686294,2257.1460305210976,3211.662537287827
