id,phoneme,time,duration,F0,F1,F2,F3,F4,F5
17,\ef,20.39915781002763,0.11109602188301437,127.78114867856034,447.25053590032934,1681.0713299424156,2505.560083779749,3388.2264693551137,--undefined--
17,\ef,20.409157810027633,0.11109602188301437,125.76763923625383,465.71816926358946,1688.2578118653487,2525.802803348183,3408.833234313851,--undefined--
17,\ef,20.41915781002763,0.11109602188301437,122.90998684416957,472.23505259504157,1707.5650300016998,2579.0525003019347,3405.046055540982,--undefined--
17,\ef,20.429157810027633,0.11109602188301437,120.00104173529694,467.1602664975803,1685.2527050190417,2647.137256415562,2816.1490130779293,3442.0998330354546
17,\ef,20.43915781002763,0.11109602188301437,117.30328601683142,463.6427156465313,1688.1696123292793,2471.003201606706,3401.9199113240365,--undefined--
17,\ef,20.449157810027632,0.11109602188301437,115.8638350007448,462.6816227705148,1687.967046370377,2359.6450254780934,3462.1200117003445,--undefined--
17,\ef,20.45915781002763,0.11109602188301437,115.58517347383636,457.9784391559108,1695.4440814907891,2370.166027065091,3445.424898095222,--undefined--
17,\ef,20.46915781002763,0.11109602188301437,115.778104371778,451.67311820164133,1689.6874217606285,2355.810379043187,3407.200596693048,--undefined--
17,\ef,20.479157810027633,0.11109602188301437,116.00643009766881,443.76933622187266,1664.003185575543,2355.165566714406,3390.3353282847997,--undefined--
17,\ef,20.48915781002763,0.11109602188301437,115.5775362978395,419.3841108247154,1570.3865396345527,2353.2272405707263,3461.0081532902036,--undefined--
17,\ef,20.499157810027633,0.11109602188301437,114.24182459657683,346.32227979848625,1497.3031614660813,2498.8162579857217,3465.378757769809,--undefined--
18,\ic,20.63625068628468,0.04852469921327085,124.70326064628904,378.67552845207894,1549.2257495150054,2469.57920526191,3393.9845443215045,--undefined--
18,\ic,20.646250686284677,0.04852469921327085,125.19927394984767,375.02664877169076,1549.2097192971528,2426.5209593078575,3389.4122130738915,4387.225871069813
18,\ic,20.65625068628468,0.04852469921327085,122.43841787605464,367.49035442365977,1532.933238032421,2411.599879388462,3381.7243917779,--undefined--
18,\ic,20.666250686284677,0.04852469921327085,118.72454818630274,352.2109739795951,1484.4931662206734,2339.8796821642254,3355.633212062382,--undefined--
18,\ic,20.67625068628468,0.04852469921327085,114.43040778018297,338.39646743583984,1462.7438871874685,2367.9102415743027,3374.984694518987,4705.524014012441
19,\ef,22.381330180139138,0.08172580920129846,116.02449845055534,442.0470033598826,1609.5908447338663,2362.143060791754,3444.6787826639315,3758.7312306397703
19,\ef,22.391330180139136,0.08172580920129846,116.74205189831852,462.71433481643203,1660.3369779047662,2405.9910214593633,3381.672291351536,3833.472957495561
19,\ef,22.401330180139137,0.08172580920129846,116.34594940270861,473.0955871970929,1711.8217019652095,2479.1944965282833,3403.7343703440456,4079.921384120596
19,\ef,22.411330180139135,0.08172580920129846,115.59273925548827,472.30384611197763,1705.1792657632504,2435.614464981196,3435.453695164591,3923.0047150104583
19,\ef,22.421330180139137,0.08172580920129846,115.7382938108595,474.14293901112075,1721.4902700913817,2452.458555841753,3437.22038008146,3834.2214888854796
19,\ef,22.431330180139135,0.08172580920129846,116.0717972805905,466.35149642458754,1718.2941058163128,2478.1454063480546,3432.9359552107944,3954.7213915362854
19,\ef,22.441330180139136,0.08172580920129846,116.47173553521111,458.4970777594413,1715.2190856566058,2467.551600619843,3431.311829424921,4047.153499321171
