phoneme,time,duration,F0,F1,F2,F3
i,51.72745275377977,0.08440009920227354,118.87866652136371,284.6133598112982,1970.7739867565347,2815.3747437991733
e,57.101080137639634,0.07130421378630558,119.13417549815927,422.9022718079476,1794.3611938930005,2509.4145305821585
E,41.178392901121725,0.10183802005942866,118.51253077474917,471.65996290205214,1663.832847070646,2444.2299829577523
a,63.2081792620641,0.10662312341877113,111.04449890897527,680.0720385572288,1408.8671252618935,2407.4386271801827
O,76.17611396385838,0.09631146567593875,116.12924071285126,523.1187668325704,995.4283025048655,2456.367284882565
o,71.88103675989345,0.08603817386871437,115.9369016270931,448.9874075479752,959.7486748162914,2520.559183190007
u,12.662871343518608,0.0804488434325279,124.32964332070836,348.7436172080308,1040.716568500788,2429.9037312662467
